TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132523943883589189,1956,2153,2669,1920,1728,1889,-152,-434,-444
132523943883888513,1944,2157,2674,1921,1729,1888,-148,-421,-441
132523943883988804,1952,2157,2682,1920,1728,1888,-148,-421,-441
132523943884223448,1960,2138,2707,1921,1730,1889,-148,-421,-441
132523943884470157,1977,2154,2675,1920,1729,1888,-153,-417,-441
132523943884572313,1950,2141,2682,1919,1729,1888,-153,-417,-441
132523943884812849,1960,2148,2687,1921,1730,1889,-153,-417,-441
132523943885035866,1954,2139,2677,1919,1729,1888,-153,-417,-441
132523943885162792,1965,2148,2674,1920,1729,1889,-151,-423,-432
132523943885399577,1963,2125,2685,1919,1728,1889,-151,-423,-432
132523943885645789,1946,2161,2698,1920,1729,1888,-151,-423,-432
132523943885713258,1966,2165,2690,1921,1729,1887,-152,-429,-440
132523943885962872,1969,2141,2688,1920,1728,1888,-152,-429,-440
132523943886099549,1961,2128,2650,1920,1729,1888,-152,-429,-440
132523943886339105,1966,2138,2691,1922,1730,1890,-152,-429,-440
132523943886623430,1950,2149,2651,1919,1729,1888,-151,-417,-440
132523943886878361,1963,2139,2693,1920,1729,1889,-151,-417,-440
132523943886888574,1955,2144,2682,1919,1728,1889,-151,-417,-440
132523943887139543,1949,2157,2672,1920,1728,1889,-150,-420,-435
132523943887315258,1953,2164,2686,1921,1730,1890,-150,-420,-435
132523943887549517,1945,2147,2706,1919,1729,1889,-150,-420,-435
132523943888049057,1961,2141,2698,1920,1729,1889,-150,-420,-435
132523943888062604,1985,2136,2694,1922,1730,1889,-154,-420,-433
132523943888072936,1951,2145,2680,1920,1729,1888,-154,-420,-433
132523943888339098,1959,2145,2682,1920,1729,1889,-154,-420,-433
132523943888589913,1950,2156,2691,1921,1729,1889,-145,-417,-439
132523943888789569,1959,2131,2679,1919,1729,1888,-145,-417,-439
132523943888963169,1968,2130,2699,1921,1728,1888,-145,-417,-439
132523943889098932,1955,2142,2663,1920,1729,1888,-145,-417,-439
132523943889472396,1960,2147,2699,1919,1728,1888,-155,-418,-438
132523943889487829,1964,2139,2673,1921,1730,1890,-155,-418,-438
132523943889673276,1965,2146,2682,1922,1730,1890,-155,-418,-438
132523943889949489,1976,2152,2695,1920,1729,1889,-150,-419,-436
132523943890246554,1965,2141,2687,1920,1729,1888,-150,-419,-436
132523943890663585,1965,2150,2688,1919,1729,1888,-150,-419,-436
132523943890712759,1956,2138,2682,1922,1730,1889,-150,-419,-436
132523943890732675,1956,2148,2672,1920,1729,1888,-152,-416,-434
132523943890824595,1952,2157,2651,1920,1727,1888,-152,-416,-434
132523943891137688,1950,2140,2686,1921,1730,1889,-152,-416,-434
132523943891274208,1956,2147,2690,1920,1728,1888,-153,-417,-434
132523943891416135,1955,2151,2694,1920,1730,1889,-153,-417,-434
132523943891747525,1958,2135,2659,1920,1729,1888,-153,-417,-434
132523943891887739,1943,2101,2684,1919,1729,1888,-149,-422,-440
132523943892024805,1961,2150,2679,1921,1730,1889,-149,-422,-440
132523943892282716,1968,2147,2670,1919,1729,1888,-149,-422,-440
132523943892374265,1961,2135,2666,1919,1729,1888,-149,-422,-440
132523943892625772,1953,2136,2698,1920,1730,1889,-145,-419,-440
132523943892886754,1969,2162,2699,1921,1730,1887,-145,-419,-440
132523943892935627,1958,2147,2691,1920,1729,1889,-145,-419,-440
132523943893173781,1952,2130,2681,1919,1729,1888,-153,-415,-439
132523943893436515,1934,2138,2670,1921,1729,1889,-153,-415,-439
132523943893524666,1954,2132,2682,1922,1730,1888,-153,-415,-439
132523943893787682,1962,2147,2689,1920,1729,1888,-153,-415,-439
132523943894048588,1970,2122,2690,1918,1729,1888,-153,-424,-437
132523943894347340,1968,2141,2714,1921,1730,1889,-153,-424,-437
132523943894414016,1951,2142,2640,1921,1730,1887,-153,-424,-437
132523943894650645,1938,2146,2689,1921,1729,1889,-156,-420,-439
132523943894735738,1968,2143,2666,1919,1728,1887,-156,-420,-439
132523943894988239,1959,2135,2708,1920,1729,1889,-156,-420,-439
132523943895185514,1947,2159,2692,1921,1730,1889,-156,-420,-439
132523943895457860,1968,2141,2674,1922,1731,1888,-149,-422,-440
132523943895510935,1962,2133,2676,1919,1729,1888,-149,-422,-440
132523943895762330,1950,2129,2684,1921,1729,1889,-149,-422,-440
132523943895874655,1951,2145,2659,1922,1731,1891,-151,-419,-433
132523943896150312,1962,2132,2714,1920,1729,1889,-151,-419,-433
132523943896372382,1960,2149,2673,1920,1730,1889,-151,-419,-433
132523943896511592,1980,2139,2682,1920,1730,1889,-151,-419,-433
132523943896787507,1968,2139,2702,1921,1729,1889,-162,-418,-435
132523943896953564,1948,2155,2683,1920,1729,1888,-162,-418,-435
132523943897088365,1969,2143,2686,1920,1727,1888,-162,-418,-435
132523943897360558,1946,2149,2693,1920,1730,1890,-155,-419,-447
132523943897624704,1942,2156,2677,1920,1730,1888,-155,-419,-447
132523943897876342,1965,2146,2681,1921,1729,1889,-155,-419,-447
132523943897886767,1977,2143,2673,1919,1728,1887,-155,-419,-447
132523943898083802,1943,2132,2685,1920,1728,1888,-150,-417,-440
132523943898225518,1970,2149,2647,1920,1730,1890,-150,-417,-440
132523943898460686,1960,2141,2692,1919,1728,1887,-150,-417,-440
132523943898637375,1954,2136,2680,1921,1730,1888,-152,-420,-438
132523943898875536,1954,2134,2683,1920,1730,1890,-152,-420,-438
132523943899012319,1945,2152,2700,1919,1729,1888,-152,-420,-438
132523943899253160,1956,2135,2681,1920,1728,1887,-152,-420,-438
132523943899427614,1940,2126,2674,1920,1729,1888,-150,-413,-439
132523943899662005,1963,2135,2681,1920,1729,1889,-150,-413,-439
132523943899800716,1960,2128,2700,1921,1730,1889,-150,-413,-439
132523943900036504,1952,2154,2678,1920,1728,1888,-150,-425,-445
132523943900235453,1957,2133,2688,1919,1728,1888,-150,-425,-445
132523943900478650,1968,2152,2673,1921,1730,1890,-150,-425,-445
132523943900560246,1963,2129,2711,1921,1730,1889,-150,-425,-445
132523943900810803,1969,2137,2687,1920,1729,1889,-153,-425,-439
132523943901087469,1974,2152,2673,1919,1729,1887,-153,-425,-439
132523943901502676,1955,2147,2674,1919,1729,1888,-153,-425,-439
132523943901511350,1943,2155,2685,1922,1730,1889,-144,-415,-442
132523943901976328,1955,2140,2679,1919,1728,1887,-144,-415,-442
132523943901999617,1958,2163,2701,1921,1728,1889,-144,-415,-442
132523943902023576,1955,2139,2675,1921,1729,1889,-144,-415,-442
132523943902211846,1976,2149,2687,1922,1731,1890,-142,-427,-441
132523943902403829,1959,2144,2667,1920,1729,1888,-142,-427,-441
132523943902608827,1939,2153,2678,1922,1730,1889,-142,-427,-441
132523943902751073,1968,2135,2677,1922,1729,1888,-151,-422,-433
132523943903004461,1959,2143,2695,1921,1730,1889,-151,-422,-433
132523943903125884,1965,2152,2685,1922,1731,1890,-151,-422,-433
132523943903361267,1966,2127,2666,1921,1729,1889,-151,-422,-433
132523943903639740,1933,2140,2685,1920,1729,1890,-147,-416,-429
132523943903700908,1987,2153,2685,1920,1729,1889,-147,-416,-429
132523943904062114,1942,2157,2697,1920,1729,1889,-147,-416,-429
132523943904333623,1952,2127,2670,1920,1729,1888,-146,-426,-445
132523943904351542,1964,2151,2680,1919,1729,1888,-146,-426,-445
132523943904513007,1960,2153,2641,1921,1730,1889,-146,-426,-445
132523943904735292,1971,2145,2690,1919,1729,1888,-146,-426,-445
132523943905053275,1990,2143,2668,1920,1729,1889,-149,-429,-442
132523943905060922,1958,2147,2665,1921,1729,1890,-149,-429,-442
132523943905359605,1950,2150,2678,1921,1729,1887,-149,-429,-442
132523943905462972,1947,2133,2712,1920,1729,1889,-136,-417,-438
132523943905701741,1948,2117,2684,1920,1728,1888,-136,-417,-438
132523943905935561,1959,2123,2671,1921,1730,1889,-136,-417,-438
132523943906176899,1952,2140,2709,1920,1730,1889,-148,-412,-437
132523943906276463,1956,2143,2665,1920,1728,1889,-148,-412,-437
132523943906496029,1973,2147,2683,1920,1729,1888,-148,-412,-437
132523943906774193,1957,2147,2668,1920,1729,1889,-148,-412,-437
132523943906861837,1965,2162,2679,1920,1729,1887,-147,-420,-445
132523943907095963,1860,2150,2679,1845,1692,1881,-147,-420,-445
132523943907395994,1989,2162,2675,1918,1729,1844,-147,-420,-445
132523943907412791,2030,2157,2656,1905,1723,1873,-162,-419,-440
132523943907896600,1935,2145,2701,1930,1738,1877,-162,-419,-440
132523943907911273,1974,2128,2694,1917,1724,1889,-162,-419,-440
132523943908037699,1966,2138,2679,1923,1731,1889,-162,-419,-440
132523943908264114,1955,2122,2682,1928,1733,1889,-150,-427,-440
132523943908397667,1958,2143,2682,1924,1731,1890,-150,-427,-440
132523943908688006,1952,2129,2682,1924,1730,1888,-150,-427,-440
132523943908959624,1949,2126,2685,1921,1729,1887,-157,-422,-442
132523943909098268,1967,2143,2698,1923,1730,1888,-157,-422,-442
132523943909162687,1963,2129,2687,1925,1731,1888,-157,-422,-442
132523943909414122,1959,2146,2687,1916,1727,1872,-157,-422,-442
132523943909662177,1976,2156,2673,1899,1718,1859,-151,-418,-437
132523943909762531,1976,2143,2703,1923,1733,1882,-151,-418,-437
132523943910033503,1933,2158,2680,1918,1728,1880,-151,-418,-437
132523943910176300,2098,2106,2749,1953,1744,1890,-163,-423,-445
132523943910448147,1965,2140,2682,1928,1730,1901,-163,-423,-445
132523943910610125,1962,2157,2685,1927,1730,1912,-163,-423,-445
132523943910748665,1969,2141,2714,1925,1732,1906,-163,-423,-445
132523943911027326,1966,2147,2699,1944,1739,1914,-150,-421,-433
132523943911195739,1921,2128,2669,1940,1738,1906,-150,-421,-433
132523943911361830,1955,2122,2693,1938,1747,1895,-150,-421,-433
132523943911538847,1926,2151,2693,1965,1745,1884,-145,-434,-433
132523943911698744,1981,2121,2688,2012,1748,1880,-145,-434,-433
132523943911936984,1894,2126,2716,2059,1748,1851,-145,-434,-433
132523943912188391,1881,2108,2711,2088,1754,1818,-145,-434,-433
132523943912437151,1826,2079,2699,2116,1746,1778,-129,-428,-433
132523943912447643,1824,2182,2791,2088,1817,1832,-129,-428,-433
132523943912698692,1838,2143,2747,2118,1811,1900,-129,-428,-433
132523943912862743,1835,2160,2746,2121,1846,1893,-87,-453,-412
132523943913137808,1795,2263,2871,2097,1728,1857,-87,-453,-412
132523943913373059,1687,2271,2736,2103,1805,1839,-87,-453,-412
132523943913462929,1637,2242,2708,2155,1878,1755,-87,-453,-412
132523943913723728,1704,2124,2747,2125,1819,1762,-62,-474,-377
132523943913862161,1789,2043,2629,2111,1675,1927,-62,-474,-377
132523943914138285,1764,2218,2755,2136,1789,2023,-62,-474,-377
132523943914362113,1741,2234,2761,2195,1774,1984,-21,-470,-355
132523943914560771,1503,2183,2663,2252,1781,1959,-21,-470,-355
132523943914613751,1467,2121,2568,2266,1718,1996,-21,-470,-355
132523943914913402,1527,2026,2475,2258,1687,1856,-21,-470,-355
132523943915085235,1574,2041,2566,2124,1670,1597,49,-468,-315
132523943915223509,1586,2261,2707,2098,1603,1485,49,-468,-315
132523943915515166,1550,2202,2625,2165,1668,1708,49,-468,-315
132523943915649488,1558,2120,2543,2229,1753,1939,43,-491,-288
132523943915923752,1472,2147,2477,2249,1827,2104,43,-491,-288
132523943916186551,1195,2177,2166,2290,1851,2067,43,-491,-288
132523943916425618,1373,2094,2288,2202,1784,1813,43,-491,-288
132523943916437973,1354,2218,2409,2173,1801,1760,107,-478,-226
132523943916747324,1368,2153,2469,2189,1725,1893,107,-478,-226
132523943916837340,1430,2123,2380,2251,1685,1941,107,-478,-226
